"salary_id";"salary"
"1362";"20450.98"
"1363";"12495.98"
"1364";"23142.13"
"1365";"16607.11"
"1366";"20972.06"
"1367";"17465.65"
"1368";"6345.17"
"1369";"4550.81"
"1370";"20912.67"
"1371";"10161.64"
"1372";"19321.60"
"1373";"6811.12"
"1374";"5689.49"
"1375";"13954.45"
"1376";"21019.01"
"1377";"14450.52"
"1378";"24118.01"
"1379";"13098.26"
"1380";"4565.99"
"1381";"3331.71"
"1382";"15262.38"
"1383";"20956.12"
"1384";"7415.31"
"1385";"14634.67"
"1386";"10471.66"
"1387";"10911.62"
"1388";"24470.43"
"1389";"10499.15"
"1390";"26738.77"
"1391";"3540.03"
"1392";"4196.52"
"1393";"3949.72"
"1394";"8368.91"
"1395";"4798.34"
"1396";"10053.71"
"1397";"22094.29"
"1398";"25390.75"
"1399";"21545.40"
"1400";"19909.52"
"1401";"2449.90"
"1402";"22168.40"
"1403";"24613.16"
"1404";"18753.89"
"1405";"19497.13"
"1406";"20576.58"
"1407";"11541.40"
"1408";"21696.00"
"1409";"22074.99"
"1410";"2951.56"
"1411";"25489.47"
"1412";"1637.83"
"1413";"15515.56"
"1414";"3256.75"
"1415";"25194.79"
"1416";"1634.28"
"1417";"24884.06"
"1418";"5881.17"
"1419";"21305.52"
"1420";"20536.77"
"1421";"1836.30"
"1422";"20192.95"
"1423";"3657.44"
"1424";"14979.97"
"1425";"20058.43"
"1426";"2253.33"
"1427";"23617.39"
"1428";"12207.87"
"1429";"3873.34"
"1430";"24057.85"
"1431";"5555.38"
"1432";"7519.16"
"1433";"17384.88"
"1434";"4655.50"
"1435";"15461.99"
"1436";"26206.72"
"1437";"24700.00"
"1438";"25197.16"
"1439";"15451.01"
"1440";"13528.65"
"1441";"1806.74"
"1442";"8894.18"
"1443";"13495.90"
"1444";"25510.68"
"1445";"4075.48"
"1446";"7854.79"
"1447";"25873.07"
"1448";"2467.50"
"1449";"21044.09"
"1450";"5920.99"
"1451";"8333.11"
"1452";"22930.92"
"1453";"9817.86"
"1454";"7396.38"
"1455";"17809.38"
"1456";"26781.23"
"1457";"10322.78"
"1458";"9931.19"
"1459";"16913.28"
"1460";"16580.18"
"1461";"19205.95"
"1462";"3415.50"
"1463";"5211.76"
"1464";"23300.34"
"1465";"1517.78"
"1466";"26038.94"
"1467";"3112.51"
"1468";"17054.07"
"1469";"24644.11"
"1470";"17612.19"
"1471";"24785.60"
"1472";"11680.62"
"1473";"8107.41"
"1474";"11966.02"
"1475";"25803.86"
"1476";"23479.76"
"1477";"20579.93"
"1478";"16065.10"
"1479";"26520.76"
"1480";"18007.28"
"1481";"24473.75"
"1482";"17358.14"
"1483";"2074.10"
"1484";"16166.05"
"1485";"23016.87"
"1486";"8605.13"
"1487";"19749.13"
"1488";"23943.06"
"1489";"3794.54"
"1490";"9831.33"
"1491";"2732.96"
"1492";"22380.09"
"1493";"2277.30"
"1494";"4931.30"
"1495";"9168.51"
"1496";"16679.90"
"1497";"16600.04"
"1498";"11158.91"
"1499";"26413.72"
"1500";"7290.08"
"1501";"13332.29"
"1502";"9953.62"
"1503";"24979.36"
"1504";"22100.25"
"1505";"9288.26"
"1506";"17896.65"
"1507";"11748.07"
"1508";"6318.54"
"1509";"14401.02"
"1510";"1564.49"
"1511";"26539.59"
"1512";"11183.76"
"1513";"13845.11"
"1514";"9610.99"
"1515";"21494.74"
"1516";"15594.17"
"1517";"5949.29"
"1518";"10653.27"
"1519";"4099.45"
"1520";"20513.47"
"1521";"19285.99"
"1522";"14776.22"
"1523";"1872.47"
"1524";"6273.18"
"1525";"19494.22"
"1526";"6208.75"
"1527";"1861.40"
"1528";"2379.72"
"1529";"16986.35"
"1530";"16197.70"
"1531";"2495.78"
"1532";"11653.54"
"1533";"19824.84"
"1534";"5165.00"
"1535";"6295.83"
"1536";"2637.92"
"1537";"21489.33"
"1538";"26726.82"
"1539";"20744.91"
"1540";"9336.75"
"1541";"25449.33"
"1542";"12737.75"
"1543";"23972.73"
"1544";"20706.02"
"1545";"14271.53"
"1546";"21654.43"
"1547";"6067.56"
"1548";"25191.27"
"1549";"4655.11"
"1550";"17346.18"
"1551";"12844.72"
"1552";"16174.64"
"1553";"12206.89"
"1554";"6955.18"
"1555";"1523.24"
"1556";"15299.77"
"1557";"7661.45"
"1558";"12066.72"
"1559";"23580.66"
"1560";"7586.49"
"1561";"12553.66"
"1562";"9675.61"
"1563";"16338.99"
"1564";"9987.16"
"1565";"25695.23"
"1566";"9329.90"
"1567";"2693.49"
"1568";"15568.40"
"1569";"7732.69"
"1570";"12984.24"
"1571";"11874.38"
"1572";"25448.44"
"1573";"2124.48"
"1574";"25595.63"
"1575";"16409.98"
"1576";"24765.14"
"1577";"5406.19"
"1578";"6958.84"
"1579";"18281.18"
"1580";"25862.70"
"1581";"26326.95"
"1582";"11114.53"
"1583";"5006.61"
"1584";"2334.01"
"1585";"1695.12"
"1586";"17625.56"
"1587";"13638.89"
"1588";"13876.75"
"1589";"6289.47"
"1590";"8959.18"
"1591";"7029.19"
"1592";"26085.44"
"1593";"20100.89"
"1594";"3653.51"
"1595";"18005.52"
"1596";"18232.06"
"1597";"18941.01"
"1598";"20043.34"
"1599";"24211.02"
"1600";"3011.89"
"1601";"13391.58"
"1602";"26703.62"
"1603";"23997.57"
"1604";"10318.13"
"1605";"17941.58"
"1606";"19428.33"
"1607";"9134.94"
"1608";"19816.49"
"1609";"14409.87"
"1610";"8336.20"
"1611";"19597.82"
"1612";"26973.98"
"1613";"23734.64"
"1614";"11835.41"
"1615";"19642.70"
"1616";"4110.64"
"1617";"16767.63"
"1618";"3214.44"
"1619";"2578.46"
"1620";"7179.86"
"1621";"2471.52"
"1622";"9634.98"
"1623";"3041.02"
"1624";"6942.97"
"1625";"3207.36"
"1626";"24736.78"
"1627";"7263.00"
"1628";"8586.05"
"1629";"9006.68"
"1630";"12592.56"
"1631";"7685.94"
"1632";"1515.89"
"1633";"5795.96"
"1634";"7868.94"
"1635";"25503.50"
"1636";"10883.24"
"1637";"22258.50"
"1638";"7962.30"
"1639";"13602.39"
"1640";"22766.40"
"1641";"10519.14"
"1642";"23033.56"
"1643";"10213.56"
"1644";"20391.29"
"1645";"17172.23"
"1646";"23068.73"
"1647";"20174.02"
"1648";"19551.35"
"1649";"5754.63"
"1650";"5963.85"
"1651";"26790.27"
"1652";"11114.96"
"1653";"20236.32"
"1654";"20071.89"
"1655";"9055.88"
"1656";"17043.34"
"1657";"2356.70"
"1658";"20760.31"
"1659";"24624.45"
"1660";"23324.63"
"1661";"8700.80"
"1662";"20476.32"
"1663";"11094.58"
"1664";"17561.19"
"1665";"3541.39"
"1666";"18088.86"
"1667";"12554.95"
"1668";"4937.06"
"1669";"2158.53"
"1670";"25355.83"
"1671";"3855.33"
"1672";"7292.72"
"1673";"13026.40"
"1674";"25124.02"
"1675";"1597.72"
"1676";"4473.30"
"1677";"3850.38"
"1678";"25728.95"
"1679";"4080.26"
"1680";"7515.76"
"1681";"14451.03"
"1682";"24743.57"
"1683";"24678.28"
"1684";"23134.48"
"1685";"21755.71"
"1686";"5993.81"
"1687";"12327.41"
"1688";"1986.32"
"1689";"15943.11"
"1690";"18828.11"
"1691";"2218.68"
"1692";"2075.99"
"1693";"25294.61"
"1694";"2226.88"
"1695";"11743.29"
"1696";"14651.56"
"1697";"11213.21"
"1698";"8439.05"
"1699";"18810.33"
"1700";"10672.50"
"1701";"16744.93"
"1702";"5168.48"
"1703";"18285.91"
"1704";"9465.86"
"1705";"7586.69"
"1706";"13522.63"
"1707";"10284.21"
"1708";"9677.60"
"1709";"24697.34"
"1710";"18925.89"
"1711";"15237.70"
"1712";"8298.16"
"1713";"20902.91"
"1714";"5445.09"
"1715";"21160.73"
"1716";"24839.50"
"1717";"11042.21"
"1718";"9339.19"
"1719";"7712.51"
"1720";"6040.37"
"1721";"1538.92"
"1722";"20012.11"
"1723";"25960.96"
"1724";"15224.82"
"1725";"25855.04"
"1726";"11656.90"
"1727";"1504.01"
"1728";"11519.82"
"1729";"23137.04"
"1730";"15139.88"
"1731";"7794.14"
"1732";"16280.66"
"1733";"2583.09"
"1734";"17199.35"
"1735";"10373.31"
"1736";"8379.73"
"1737";"22258.20"
"1738";"9462.77"
"1739";"23215.47"
"1740";"12721.32"
"1741";"6731.18"
"1742";"4370.22"
"1743";"17161.22"
"1744";"1542.00"
"1745";"8943.82"
"1746";"15348.59"
"1747";"6643.83"
"1748";"20852.36"
"1749";"5238.38"
"1750";"14603.06"
"1751";"21002.40"
"1752";"19515.82"
"1753";"8786.03"
"1754";"5836.46"
"1755";"17776.36"
"1756";"2035.74"
"1757";"8069.80"
"1758";"12137.79"
"1759";"5958.10"
"1760";"4739.72"
"1761";"24926.77"
"1762";"23035.27"
"1763";"16696.76"
"1764";"24334.66"
"1765";"7115.45"
"1766";"3998.51"
"1767";"15364.68"
"1768";"10048.20"
"1769";"20862.10"
"1770";"17581.17"
"1771";"14595.47"
"1772";"2872.28"
"1773";"4659.37"
"1774";"4831.57"
"1775";"15728.88"
"1776";"23499.21"
"1777";"2574.77"
"1778";"26378.27"
"1779";"5714.09"
"1780";"7037.40"
"1781";"14659.73"
"1782";"23886.71"
"1783";"20271.64"
"1784";"17684.83"
"1785";"21439.99"
"1786";"9435.65"
"1787";"13270.74"
"1788";"6508.90"
"1789";"6182.33"
"1790";"4053.64"
"1791";"7471.90"
"1792";"11155.82"
"1793";"4610.77"
"1794";"13325.35"
"1795";"5881.00"
"1796";"18199.46"
"1797";"11972.61"
"1798";"13454.83"
"1799";"17842.74"
"1800";"22103.87"
"1801";"3457.41"
"1802";"17940.77"
"1803";"24985.28"
"1804";"7284.76"
"1805";"20458.98"
"1806";"19875.49"
"1807";"19040.21"
"1808";"8098.28"
"1809";"6632.17"
"1810";"1564.01"
"1811";"7529.46"
"1812";"25236.72"
"1813";"18968.68"
"1814";"13167.35"
"1815";"8709.38"
"1816";"24105.10"
"1817";"8077.81"
"1818";"18796.61"
"1819";"23321.75"
"1820";"6763.72"
"1821";"15650.91"
"1822";"23496.88"
"1823";"6405.18"
"1824";"18431.01"
"1825";"23951.99"
"1826";"13736.73"
"1827";"16462.36"
"1828";"22099.11"
"1829";"12414.16"
"1830";"26014.51"
"1831";"5535.06"
"1832";"3203.84"
"1833";"2595.28"
"1834";"6393.81"
"1835";"24751.38"
"1836";"21574.90"
"1837";"1985.94"
"1838";"5376.18"
"1839";"13355.87"
"1840";"17557.64"
"1841";"23766.80"
"1842";"9611.30"
"1843";"18397.50"
"1844";"7012.91"
"1845";"7489.65"
"1846";"25637.05"
"1847";"21829.62"
"1848";"24013.73"
"1849";"26672.01"
"1850";"24265.73"
"1851";"5542.39"
"1852";"13525.27"
"1853";"9333.09"
"1854";"14742.67"
"1855";"21325.79"
"1856";"14370.69"
"1857";"7758.38"
"1858";"11615.20"
"1859";"13692.73"
"1860";"24641.61"
"1861";"24639.27"
"1862";"24311.44"
"1863";"25802.73"
"1864";"14671.85"
"1865";"5101.81"
"1866";"21326.90"
"1867";"25834.12"
"1868";"6976.16"
"1869";"5220.31"
"1870";"8397.24"
"1871";"13934.48"
"1872";"7346.54"
"1873";"11996.22"
"1874";"21450.28"
"1875";"7378.78"
"1876";"10793.02"
"1877";"19046.69"
"1878";"7490.76"
"1879";"16044.31"
"1880";"24770.73"
"1881";"26664.42"
"1882";"19389.73"
"1883";"25150.52"
"1884";"11590.67"
"1885";"20298.85"
"1886";"14207.47"
"1887";"11510.50"
"1888";"9645.16"
"1889";"20285.57"
"1890";"17492.44"
"1891";"10228.28"
"1892";"11989.10"
"1893";"10236.78"
"1894";"21832.85"
"1895";"13778.84"
"1896";"4089.84"
"1897";"19718.97"
"1898";"7079.52"
"1899";"14791.97"
"1900";"15559.22"
"1901";"24241.79"
"1902";"23927.28"
"1903";"5257.80"
"1904";"5242.59"
"1905";"19191.67"
"1906";"8792.51"
"1907";"9680.10"
"1908";"6216.11"
"1909";"23481.43"
"1910";"14887.98"
"1911";"3779.75"
"1912";"14424.59"
"1913";"10850.26"
"1914";"18640.72"
"1915";"17424.71"
"1916";"11755.49"
"1917";"24574.21"
"1918";"20902.34"
"1919";"8344.00"
"1920";"20703.71"
"1921";"8074.60"
"1922";"15427.44"
"1923";"22042.12"
"1924";"9776.13"
"1925";"4988.06"
"1926";"2400.93"
"1927";"18695.48"
"1928";"16346.07"
"1929";"26255.45"
"1930";"22698.06"
"1931";"24417.02"
"1932";"25204.54"
"1933";"13265.33"
"1934";"26748.21"
"1935";"22481.88"
"1936";"4592.17"
"1937";"20748.13"
"1938";"10773.41"
"1939";"5296.94"
"1940";"22372.20"
"1941";"4769.07"
"1942";"7752.62"
"1943";"23982.89"
"1944";"11427.33"
"1945";"2997.42"
"1946";"22747.41"
"1947";"24290.99"
"1948";"5508.24"
"1949";"14269.68"
"1950";"14000.03"
"1951";"2775.85"
"1952";"24464.80"
"1953";"8968.57"
"1954";"6292.51"
"1955";"5146.53"
"1956";"9224.71"
"1957";"24672.47"
"1958";"22275.60"
"1959";"2394.17"
"1960";"14157.50"
"1961";"6863.60"
"1962";"14602.04"
"1963";"18582.92"
"1964";"23757.24"
"1965";"25188.32"
"1966";"9588.67"
"1967";"14051.29"
"1968";"17037.35"
"1969";"20079.17"
"1970";"21286.52"
"1971";"26581.19"
"1972";"6564.78"
"1973";"7187.81"
"1974";"10684.87"
"1975";"26662.43"
"1976";"12920.35"
"1977";"22884.20"
"1978";"5363.11"
"1979";"6992.42"
"1980";"5040.88"
"1981";"15516.89"
"1982";"26612.32"
"1983";"12064.93"
"1984";"7619.98"
"1985";"7776.33"
"1986";"15588.98"
"1987";"9870.70"
"1988";"10751.13"
"1989";"12127.14"
"1990";"13124.35"
"1991";"19351.27"
"1992";"16505.99"
"1993";"2829.57"
"1994";"11849.37"
"1995";"10197.16"
"1996";"19901.27"
"1997";"13287.84"
"1998";"9802.57"
"1999";"5494.97"
"2000";"15843.72"
"2001";"24696.76"
"2002";"24838.41"
"2003";"18950.42"
"2004";"18956.62"
"2005";"26912.30"
"2006";"6943.90"
"2007";"13674.00"
"2008";"23493.04"
"2009";"12199.92"
"2010";"22862.39"
"2011";"7621.69"
"2012";"16662.59"
"2013";"26268.17"
"2014";"11317.67"
"2015";"12838.54"
"2016";"26143.03"
"2017";"22021.38"
"2018";"21816.98"
"2019";"20175.60"
"2020";"10659.82"
"2021";"16817.49"
"2022";"20211.49"
"2023";"6201.49"
"2024";"8758.14"
"2025";"7186.64"
"2026";"5628.50"
"2027";"12253.78"
"2028";"7628.29"
"2029";"4964.77"
"2030";"3750.61"
"2031";"11163.12"
"2032";"14530.28"
"2033";"26321.56"
"2034";"8170.71"
"2035";"15706.08"
"2036";"12602.93"
"2037";"23724.68"
"2038";"4628.90"
"2039";"10774.64"
"2040";"10046.00"
"2041";"26434.16"
"2042";"3271.23"
"2043";"19635.54"
"2044";"3316.99"
"2045";"9504.82"
"2046";"18578.99"
"2047";"6041.54"
"2048";"12901.94"
"2049";"23446.72"
"2050";"24937.58"
"2051";"26527.55"
"2052";"24903.65"
"2053";"11098.55"
"2054";"20368.22"
"2055";"3161.51"
"2056";"3996.29"
"2057";"26326.37"
"2058";"19725.29"
"2059";"6265.77"
"2060";"9610.13"
"2061";"15328.80"
"2062";"16265.10"
"2063";"10220.57"
"2064";"23965.40"
"2065";"15563.63"
"2066";"11252.78"
"2067";"13307.35"
"2068";"26311.06"
"2069";"13909.83"
"2070";"24629.15"
"2071";"19445.97"
"2072";"7989.02"
"2073";"9689.86"
"2074";"22424.62"
"2075";"15590.14"
"2076";"9375.14"
"2077";"15123.98"
"2078";"24743.74"
"2079";"13088.35"
"2080";"3116.96"
"2081";"23802.78"
"2082";"23035.07"
"2083";"21378.44"
"2084";"17323.33"
"2085";"18851.60"
"2086";"19534.55"
"2087";"2238.74"
"2088";"10458.20"
"2089";"6582.22"
"2090";"26030.07"
"2091";"19957.90"
"2092";"21081.90"
"2093";"15652.31"
"2094";"22194.46"
"2095";"15745.12"
"2096";"24586.05"
"2097";"18976.15"
"2098";"7022.24"
"2099";"13021.84"
"2100";"9412.94"
"2101";"15926.39"
"2102";"18462.41"
"2103";"10542.48"
"2104";"25041.26"
"2105";"23550.42"
"2106";"3485.77"
"2107";"18210.94"
"2108";"5083.73"
"2109";"13173.57"
"2110";"11783.13"
"2111";"20952.08"
"2112";"26029.68"
"2113";"13512.45"
"2114";"5244.11"
"2115";"21346.46"
"2116";"8373.98"
"2117";"4696.95"
"2118";"22468.85"
"2119";"17439.10"
"2120";"23972.21"
"2121";"18380.21"
"2122";"4813.42"
"2123";"15422.52"
"2124";"9316.00"
"2125";"15800.54"
"2126";"23846.55"
"2127";"17275.91"
"2128";"8166.76"
"2129";"4733.00"
"2130";"14420.27"
"2131";"19806.40"
"2132";"25182.38"
"2133";"9597.69"
"2134";"17487.12"
"2135";"18482.92"
"2136";"12459.63"
"2137";"11622.21"
"2138";"14455.84"
"2139";"26397.67"
"2140";"9698.74"
"2141";"5580.01"
"2142";"1552.84"
"2143";"17931.87"
"2144";"11001.22"
"2145";"6202.34"
"2146";"13054.62"
"2147";"22291.27"
"2148";"22093.64"
"2149";"16717.87"
"2150";"19681.38"
"2151";"15784.09"
"2152";"23889.08"
"2153";"12453.81"
"2154";"4675.51"
"2155";"7047.08"
"2156";"3865.02"
"2157";"21582.14"
"2158";"5965.47"
"2159";"21084.42"
"2160";"17570.86"
"2161";"15268.79"
"2162";"2976.15"
"2163";"12831.89"
"2164";"22634.04"
"2165";"8573.46"
"2166";"19345.05"
"2167";"22359.69"
"2168";"17498.61"
"2169";"5775.14"
"2170";"26527.97"
"2171";"19984.32"
"2172";"15080.72"
"2173";"3556.45"
"2174";"9632.01"
"2175";"11438.60"
"2176";"26904.71"
"2177";"16717.16"
"2178";"17473.08"
"2179";"8578.18"
"2180";"18392.56"
"2181";"10072.69"
"2182";"12886.71"
"2183";"26479.08"
"2184";"26727.50"
"2185";"22379.50"
"2186";"14597.63"
"2187";"12412.98"
"2188";"15006.56"
"2189";"7292.31"
"2190";"26178.69"
"2191";"5876.28"
"2192";"1715.09"
"2193";"20949.05"
"2194";"8635.57"
"2195";"8644.27"
"2196";"23022.92"
"2197";"13947.06"
"2198";"6836.53"
"2199";"6149.93"
"2200";"8188.18"
"2201";"7117.47"
"2202";"5572.31"
"2203";"10326.95"
"2204";"8946.14"
"2205";"3581.85"
"2206";"22384.03"
"2207";"20723.51"
"2208";"2494.95"
"2209";"8937.54"
"2210";"22865.11"
"2211";"18257.62"
"2212";"22244.61"
"2213";"26965.90"
"2214";"20205.50"
"2215";"19206.19"
"2216";"15080.67"
"2217";"9325.45"
"2218";"2214.57"
"2219";"8156.82"
"2220";"13002.01"
"2221";"9236.18"
"2222";"11209.67"
"2223";"4569.44"
"2224";"17079.55"
"2225";"1507.26"
"2226";"19722.59"
"2227";"11530.93"
"2228";"17575.02"
"2229";"6283.60"
"2230";"11214.89"
"2231";"6304.27"
"2232";"19796.04"
"2233";"8586.00"
"2234";"8228.77"
"2235";"3213.75"
"2236";"6008.62"
"2237";"22055.04"
"2238";"26083.10"
"2239";"13468.70"
"2240";"9653.13"
"2241";"21838.48"
"2242";"18966.26"
"2243";"16457.00"
"2244";"4483.75"
"2245";"25130.60"
"2246";"2875.20"
"2247";"17357.77"
"2248";"25792.95"
"2249";"4129.30"
"2250";"22390.30"
"2251";"26467.21"
"2252";"15502.15"
"2253";"22336.50"
"2254";"4757.97"
"2255";"7556.18"
"2256";"26277.72"
"2257";"25351.33"
"2258";"9924.65"
"2259";"24960.25"
"2260";"7792.22"
"2261";"18285.94"
"2262";"21004.13"
"2263";"26614.99"
"2264";"25371.54"
"2265";"7596.42"
"2266";"7386.84"
"2267";"12780.99"
"2268";"1847.99"
"2269";"6291.55"
"2270";"10293.20"
"2271";"24419.17"
"2272";"19832.66"
"2273";"23327.55"
"2274";"26078.06"
"2275";"9897.30"
"2276";"14878.84"
"2277";"8019.32"
"2278";"2974.36"
"2279";"13504.21"
"2280";"17720.73"
"2281";"14949.72"
"2282";"17343.85"
"2283";"3326.47"
"2284";"23350.70"
"2285";"18950.46"
"2286";"21942.20"
"2287";"16269.08"
"2288";"20577.38"
"2289";"21157.28"
"2290";"10036.93"
"2291";"2491.52"
"2292";"26685.04"
"2293";"6868.54"
"2294";"9966.42"
"2295";"7125.65"
"2296";"14045.49"
"2297";"17500.29"
"2298";"24650.12"
"2299";"22654.90"
"2300";"11087.71"
"2301";"5373.54"
"2302";"4886.05"
"2303";"13037.97"
"2304";"2081.14"
"2305";"17611.81"
"2306";"14252.55"
"2307";"12324.78"
"2308";"14983.67"
"2309";"5688.28"
"2310";"12359.67"
"2311";"25357.69"
"2312";"11030.84"
"2313";"6746.67"
"2314";"21673.13"
"2315";"9236.02"
"2316";"6677.43"
"2317";"15277.11"
"2318";"5061.32"
"2319";"10874.69"
"2320";"5873.05"
"2321";"6952.74"
"2322";"24860.28"
"2323";"6340.25"
"2324";"12984.53"
"2325";"12964.56"
"2326";"23892.73"
"2327";"10501.41"
"2328";"4891.52"
"2329";"15108.32"
"2330";"9016.93"
"2331";"11900.57"
"2332";"3803.46"
"2333";"22866.03"
"2334";"24856.65"
"2335";"6972.54"
"2336";"11717.52"
"2337";"23312.84"
"2338";"24782.06"
"2339";"24446.17"
"2340";"8590.49"
"2341";"5246.03"
"2342";"15152.35"
"2343";"18414.96"
"2344";"3660.40"
"2345";"21872.29"
"2346";"24818.69"
"2347";"25843.85"
"2348";"5295.22"
"2349";"10677.00"
"2350";"3314.81"
"2351";"2528.55"
"2352";"22631.97"
"2353";"4998.51"
"2354";"18062.39"
"2355";"11190.41"
"2356";"11167.94"
"2357";"20092.86"
"2358";"3824.78"
"2359";"25124.01"
"2360";"12032.50"
"2361";"9006.79"
"2362";"12516.38"
"2363";"12976.24"
"2364";"5108.80"
"2365";"11683.77"
"2366";"23026.94"
"2367";"8203.05"
"2368";"22604.76"
"2369";"15404.82"
"2370";"11260.52"
"2371";"6961.70"
"2372";"20123.20"
"2373";"20995.44"
"2374";"7215.20"
"2375";"14930.30"
"2376";"20735.61"
"2377";"24926.52"
"2378";"22497.63"
"2379";"7247.29"
"2380";"22493.37"
"2381";"8633.71"
"2382";"5059.03"
"2383";"4071.27"
"2384";"19396.79"
"2385";"12534.68"
"2386";"5316.78"
"2387";"15393.20"
"2388";"17356.33"
"2389";"4310.63"
"2390";"22571.66"
"2391";"5387.67"
"2392";"16869.59"
"2393";"4332.23"
"2394";"5253.70"
"2395";"3230.52"
"2396";"22938.74"
"2397";"16403.97"
"2398";"10587.24"
"2399";"19199.63"
"2400";"7102.76"
"2401";"8497.08"
"2402";"2104.06"
"2403";"1961.16"
"2404";"26087.80"
"2405";"5307.98"
"2406";"18599.03"
"2407";"8073.68"
"2408";"8618.51"
"2409";"9128.91"
"2410";"14464.84"
"2411";"15279.51"
"2412";"23939.02"
"2413";"7498.69"
"2414";"25931.57"
"2415";"19904.70"
"2416";"24567.93"
"2417";"6629.75"
"2418";"8672.31"
"2419";"25236.83"
"2420";"8334.30"
"2421";"24164.52"
"2422";"6061.19"
"2423";"16231.45"
"2424";"20687.77"
"2425";"2894.22"
"2426";"18482.52"
"2427";"23120.86"
"2428";"23731.14"
"2429";"13118.04"
"2430";"9761.41"
"2431";"10653.71"
"2432";"9507.16"
"2433";"11043.31"
"2434";"13743.77"
"2435";"7529.36"
"2436";"13227.72"
"2437";"2160.47"
"2438";"14549.58"
"2439";"21455.58"
"2440";"7876.32"
"2441";"16854.86"
"2442";"23933.44"
"2443";"6273.74"
"2444";"2072.88"
"2445";"3134.56"
"2446";"4082.50"
"2447";"14202.66"
"2448";"23300.23"
"2449";"4444.35"
"2450";"25446.64"
"2451";"9478.12"
"2452";"13330.05"
"2453";"14827.02"
"2454";"19340.34"
"2455";"19947.22"
"2456";"26994.10"
"2457";"10897.78"
"2458";"20669.68"
"2459";"11339.19"
"2460";"24651.23"
"2461";"17138.85"
"2462";"14647.47"
"2463";"11784.03"
"2464";"3977.67"
"2465";"1827.88"
"2466";"6762.40"
"2467";"7743.13"
"2468";"12718.16"
"2469";"4483.60"
"2470";"24668.79"
"2471";"24582.31"
"2472";"21241.30"
"2473";"5378.95"
"2474";"13723.88"
"2475";"13425.21"
"2476";"9177.09"
"2477";"26189.37"
"2478";"11183.14"
"2479";"9147.30"
"2480";"15131.68"
"2481";"20343.70"
"2482";"15736.79"
"2483";"25474.76"
"2484";"16586.07"
"2485";"13868.47"
"2486";"4885.04"
"2487";"13632.29"
"2488";"6376.02"
"2489";"25083.72"
"2490";"10158.68"
"2491";"6074.12"
"2492";"13433.13"
"2493";"5068.36"
"2494";"21498.86"
"2495";"16277.14"
"2496";"4174.88"
"2497";"2511.40"
"2498";"20650.51"
"2499";"1598.68"
"2500";"15443.54"
"2501";"5744.66"
"2502";"13087.30"
"2503";"18542.59"
"2504";"16905.39"
"2505";"18229.91"
"2506";"11860.30"
"2507";"19035.02"
"2508";"14612.96"
"2509";"7282.54"
"2510";"12159.34"
"2511";"22995.09"
"2512";"16170.16"
"2513";"15973.67"
"2514";"6485.75"
"2515";"15315.01"
"2516";"25511.35"
"2517";"3504.94"
"2518";"18374.06"
"2519";"11218.28"
"2520";"21885.85"
"2521";"8589.57"
"2522";"26366.47"
"2523";"23791.30"
"2524";"4100.67"
"2525";"21708.26"
"2526";"9266.70"
"2527";"1812.24"
"2528";"25367.66"
"2529";"14575.25"
"2530";"1593.81"
"2531";"2787.58"
"2532";"10108.63"
"2533";"14785.07"
"2534";"13989.28"
"2535";"11187.74"
"2536";"3770.11"
"2537";"17786.54"
"2538";"7649.43"
"2539";"18181.89"
"2540";"20685.28"
"2541";"9812.20"
"2542";"10632.79"
"2543";"22849.53"
"2544";"23653.78"
"2545";"1900.91"
"2546";"16353.92"
"2547";"8812.54"
"2548";"3414.98"
"2549";"7907.79"
"2550";"13872.93"
"2551";"19612.30"
"2552";"7364.26"
"2553";"20156.73"
"2554";"23599.53"
"2555";"4209.28"
"2556";"15509.53"
"2557";"6056.31"
"2558";"14860.91"
"2559";"16294.44"
"2560";"5619.12"
"2561";"22448.41"
"2562";"19137.71"
"2563";"7640.11"
"2564";"8018.96"
"2565";"11672.79"
"2566";"14066.83"
"2567";"17574.67"
"2568";"16141.78"
"2569";"24818.06"
"2570";"4897.24"
"2571";"11362.06"
"2572";"5392.42"
"2573";"9413.65"
"2574";"23543.74"
"2575";"18149.08"
"2576";"7163.28"
"2577";"22692.15"
"2578";"26068.18"
"2579";"18203.69"
"2580";"26173.37"
"2581";"15930.47"
"2582";"6960.14"
"2583";"18282.69"
"2584";"15313.74"
"2585";"12008.72"
"2586";"20253.42"
"2587";"6607.97"
"2588";"17823.46"
"2589";"19500.26"
"2590";"5299.85"
"2591";"24697.99"
"2592";"6730.94"
"2593";"3761.61"
"2594";"26365.86"
"2595";"22550.50"
"2596";"16608.58"
"2597";"14925.38"
"2598";"11821.59"
"2599";"17521.11"
"2600";"26535.49"
"2601";"3762.54"
"2602";"20722.13"
"2603";"4698.94"
"2604";"12733.48"
"2605";"20348.91"
"2606";"17083.80"
"2607";"20795.42"
"2608";"26931.72"
"2609";"5387.18"
"2610";"9873.77"
"2611";"14734.36"
"2612";"5762.72"
"2613";"25833.61"
"2614";"2774.98"
"2615";"3893.61"
"2616";"3771.58"
"2617";"15552.13"
"2618";"17655.13"
"2619";"16385.55"
"2620";"13155.38"
"2621";"3055.34"
"2622";"7368.41"
"2623";"21657.04"
"2624";"21960.44"
"2625";"7763.23"
"2626";"22447.91"
"2627";"12300.04"
"2628";"24847.74"
"2629";"18323.32"
"2630";"25536.39"
"2631";"7726.93"
"2632";"3709.24"
